"cowcode","month","year","eventid","country","INI_IGRP1","TAR_IGRP1","VIC_IGRP1","INI_SGRP1","TAR_SGRP1","VIC_SGRP1","INI_PGRP1","TAR_PGRP1","VIC_PGRP1","KNOW_INI","AMBIG_INI","INI_TYPE","NGOV_I1","GOV_I1","TAR_TYPE","HUMAN_T1","GOV_T1","G_LVL_I","G_LVL_T","G_LVL_V","HUMAN_V1","GOV_V1","VIC_TYPE","DATE_TYP","day","JUL_PSD","JUL_PED","JUL_EED","JUL_LED","JUL_START_DATE","JUL_END_DATE","DAY_SPAN","N_INJURD","TAR_GPOL","GP_TYPE","aid","PUB_MON","PUB_DATE","PUB_YEAR","recap","NEWS_SOURCE","CODE_YEAR","CODE_MONTH","CODE_DAY","event","posthoc","EV_TYPE","linked","LINK_TYPE","FROM_EID","TO_EID","pinpoint","GP3","GP4","GP7","GP8","LOC_TYPE","PE_TYPE","SYM_TYPE","AD_VIOL","AD_TACT","EXP_TYPE","ATK_TYPE","DSA_TYPE","STAT_ACT","N_OF_INI_P","N_OF_INI_A","WEAP_GRD","N_KILLED_P","N_KILLED_A","E_LENGTH","N_INJURD_D","DAM_PROP","arrests","PER_ATK_I","PER_ATK_E","PUB_ORDER","retribution","POL_EXPRESS","INTANG_REP","MASS_EXPRESS","POL_VIOL","STAT_VIOL","ST_REPRESS","AMBIG_WGT","SC_ANIMOSITY","ANTI_GOV_SENTMNTS","CLASS_CONFLICT","POL_DESIRES","RETAIN_POWER","ECO_SCARCITY","PERS_SECURITY","QUASI_EVENT","coup","COUP_FAILED","region","ctry_bias","victim_effect","weapon","property_damaged","property_owner","state","city"
2,4,2001,"EID319737","United States",".",".",".",".",".",".",".",".",".",0,0,NA,NA,NA,2,NA,NA,NA,NA,NA,NA,NA,NA,1,26,20571,20571,NA,NA,20571,20571,1,0,0,NA,23793395,4,28,2001,0,"NYT",2012,5,15,1,1,1,0,NA,"","",3,"united states","Bronx",40.85010147,-73.86620331,2,9,15,0,17,2,NA,NA,NA,3,3,1,0,0,1,0,0,0,0,0,0,0,1.899999976,NA,NA,NA,NA,NA,0,1,0,0,0,0,0,0,0,0,0,5,1,NA,1,NA,1,"New York","Bronx"
2,4,2001,"EID41148","United States",".",".",".","African",".",".",".",".",".",1,0,1,1,NA,1,39,NA,NA,NA,NA,39,NA,NA,2,9,20552,20555,20724,20724,20552,20555,4,62,0,NA,23819343,9,27,2001,0,"NYT",2009,4,25,1,0,1,1,1,"EID41148","EID41149",NA,"UNITED STATES","CINCINNATI",39.16199875,-84.45690155,2,7,NA,0,17,4,NA,NA,NA,600,600,2,0,0,2,10,0,0,0,0,0,0,NA,NA,4.699999809,NA,NA,NA,0,1,0,0,0,0,0,0,0,0,0,5,1,10,7,NA,NA,"Ohio","Norwood"
2,5,2001,"EID101785","United States",".",".",".",".",".",".",".",".",".",1,0,1,6,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,4,4,NA,NA,20546,20612,20546,20612,67,0,0,NA,23825066,6,7,2001,0,"NYT",2010,1,26,1,0,1,0,NA,"","",1,"undefined","undefined",NA,NA,13,8,NA,0,17,4,NA,NA,NA,NA,3000,1,0,0,4,0,0,0,0,0,0,0,NA,NA,1.200000048,NA,NA,NA,0,0,0,1,0,0,0,0,0,0,0,5,1,NA,1,NA,NA,NA,NA
2,5,2001,"EID310356","United States",".",".",".",".",".",".",".",".",".",1,0,1,21,NA,1,37,20,NA,3,3,37,20,NA,4,11,NA,NA,20576,20595,20576,20595,20,0,0,NA,23783287,8,19,2001,0,"NYT",2012,3,21,1,0,1,1,1,"EID310356","EID310357",3,"UNITED STATES","NEW YORK",40.71429825,-74.0059967,2,7,NA,0,17,4,NA,NA,NA,60,60,1,0,0,3,0,0,1,0,0,0,0,NA,NA,1,NA,NA,NA,0,0,1,0,0,0,0,0,0,0,0,5,1,4,1,NA,NA,"New York","New York"
2,5,2001,"EID334849","United States",".",".",".",".",".",".",".",".",".",1,0,1,37,NA,1,37,20,NA,3,3,37,20,NA,1,23,20598,20598,NA,NA,20598,20598,1,0,0,NA,23826349,5,24,2001,0,"NYT",2012,7,30,1,0,1,0,NA,"","",3,"united states","Douglas",31.34449959,-109.5449982,2,1,NA,0,17,1,NA,NA,NA,1,1,1,0,0,1,0,0,0,0,0,0,0,1,NA,NA,NA,NA,NA,0,0,1,0,0,0,0,0,0,0,0,5,1,1,1,NA,NA,"Arizona","Douglas"
2,6,2001,"EID302084","United States",".",".",".","Muslim",".",".",".",".",".",1,0,1,15,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,1,28,20634,20634,NA,NA,20634,20634,1,0,0,NA,23791501,6,29,2001,0,"NYT",2012,1,29,1,0,1,0,NA,"","",3,"UNITED STATES","WHITE HOUSE",38.89509964,-77.03639984,21,9,14,0,17,2,NA,NA,NA,15,15,1,0,0,1,0,0,0,0,0,0,1,2.799999952,NA,NA,NA,NA,NA,0,1,0,0,0,0,0,0,0,0,0,5,1,NA,1,NA,NA,"District of Columbia","Washington"
2,6,2001,"EID324490","United States",".",".",".","Puerto Rican",".",".","Nationalist",".",".",1,0,1,2,NA,1,37,9,NA,3,3,37,9,NA,3,17,NA,NA,20622,20623,20622,20623,2,0,0,NA,23794297,6,18,2001,0,"NYT",2012,6,9,1,0,1,0,NA,"","",3,"UNITED STATES","VIEQUES",18.42490005,-65.832901,2,1,NA,0,17,1,NA,NA,NA,1,1,1,0,0,1,0,0,0,0,0,0,0,1,NA,NA,NA,NA,NA,0,1,1,0,0,0,0,0,0,0,0,5,1,1,1,NA,NA,"Loíza","Río Grande"
2,7,2001,"EID104414","United States",".",".",".",".",".",".",".",".",".",1,0,1,5,NA,1,37,19,NA,2,2,37,19,NA,1,12,20648,20648,NA,NA,20648,20648,1,0,0,NA,23784990,8,8,2001,0,"NYT",2010,2,1,1,0,1,0,NA,"","",3,"UNITED STATES","TENNESSEE",35.74489975,-86.74890137,21,7,15,0,17,4,NA,NA,NA,600,600,1,0,0,1,0,0,0,0,0,0,0,NA,NA,1,NA,NA,NA,0,0,1,0,0,0,0,0,0,0,0,5,1,1,1,NA,NA,"Tennessee","College Grove"
2,7,2001,"EID109200","United States",".",".",".",".",".",".",".",".",".",1,0,1,5,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,1,14,20650,20650,NA,NA,20650,20650,1,0,0,NA,23789128,7,15,2001,0,"NYT",2010,2,13,1,0,1,1,0,"EID109200","EID109203",3,"UNITED STATES","NEW YORK",40.71429825,-74.0059967,2,7,NA,0,17,4,NA,NA,NA,70,70,1,0,0,1,0,0,0,0,0,0,0,NA,NA,1,NA,NA,NA,0,0,0,0,0,0,0,0,0,0,0,5,1,NA,1,NA,NA,"New York","New York"
2,7,2001,"EID109203","United States",".",".",".",".",".",".",".",".",".",1,0,1,5,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,1,14,20650,20650,NA,NA,20650,20650,1,0,0,NA,23789128,7,15,2001,0,"NYT",2010,2,13,1,0,1,0,NA,"","",3,"UNITED STATES","NEW YORK",40.71429825,-74.0059967,2,4,15,0,17,1,NA,NA,NA,70,70,1,0,0,1,0,0,0,0,0,0,0,1.899999976,NA,NA,NA,NA,NA,0,0,0,0,0,0,0,0,0,0,0,5,1,NA,1,NA,NA,"New York","New York"
2,7,2001,"EID310357","United States",".",".",".",".",".",".",".",".",".",1,0,1,21,NA,1,37,20,NA,3,3,37,20,NA,4,19,NA,NA,20595,20685,20595,20685,91,0,0,NA,23783287,8,19,2001,0,"NYT",2012,3,21,1,0,1,0,NA,"","",3,"UNITED STATES","BROOKLYN",40.65010071,-73.94960022,2,9,9,0,17,2,NA,NA,NA,1,1,1,0,0,4,0,0,0,0,0,0,0,3.599999905,NA,NA,NA,NA,NA,0,0,1,0,0,0,0,0,0,0,0,5,1,13,1,NA,NA,"New York","Brooklyn"
2,8,2001,"EID104413","United States",".",".",".",".",".",".",".",".",".",1,0,1,5,NA,1,37,19,NA,2,2,37,19,NA,1,7,20674,20674,NA,NA,20674,20674,1,0,0,NA,23784990,8,8,2001,0,"NYT",2010,2,1,1,0,1,0,NA,"","",3,"UNITED STATES","TENNESSEE",35.74489975,-86.74890137,21,7,NA,0,17,4,NA,NA,NA,600,600,1,0,0,1,0,0,0,0,0,0,0,NA,NA,1,NA,NA,NA,0,0,1,0,0,0,0,0,0,0,0,5,1,1,1,NA,NA,"Tennessee","College Grove"
2,8,2001,"EID318101","United States",".",".",".",".",".",".",".",".",".",1,0,1,5,NA,1,41,NA,NA,NA,NA,41,NA,NA,1,5,20672,20672,NA,NA,20672,20672,1,0,0,NA,23785513,8,5,2001,0,"NYT",2012,5,4,1,0,1,0,NA,"","",3,"UNITED STATES","FARMINGVILLE",40.83119965,-73.02950287,2,7,NA,0,17,4,NA,NA,NA,88,88,1,0,0,1,0,0,0,0,0,0,0,NA,NA,1,NA,NA,NA,0,1,0,0,0,0,0,0,0,0,0,5,1,1,1,NA,NA,"New York","Farmingville"
2,8,2001,"EID85051","United States",".",".",".",".",".",".",".",".",".",1,0,1,5,NA,1,37,19,NA,3,3,37,19,NA,4,20,NA,NA,20709,22126,20709,22126,1418,0,0,NA,24056505,7,30,2005,1,"NYT",2009,12,3,0,0,1,0,NA,"","",3,"UNITED STATES","UNITED STATES",38,-97,2,1,NA,0,17,1,NA,NA,NA,NA,1,1,0,0,4,0,0,0,0,0,0,0,2.700000048,NA,NA,NA,NA,NA,0,0,1,0,1,0,0,0,1,0,0,5,1,1,1,NA,NA,"Kansas","Potwin"
2,8,2001,"EID85052","United States",".",".",".",".",".",".",".",".",".",1,0,1,16,NA,1,37,19,NA,3,3,37,19,NA,4,20,NA,NA,20709,22126,20709,22126,1418,0,0,NA,24056505,7,30,2005,0,"NYT",2009,12,3,1,0,1,1,1,"EID85052","EID85053",3,"UNITED STATES","LOS ANGELES",34.05220032,-118.2440033,21,1,NA,0,17,1,NA,NA,NA,1,1,1,0,0,4,0,0,0,0,0,0,0,2.700000048,NA,NA,NA,NA,NA,0,0,1,0,1,0,0,0,0,0,0,5,1,1,1,NA,NA,"California","Los Angeles"
2,9,2001,"EID211893","United States",".",".",".",".",".",".",".",".",".",1,0,1,12,NA,1,37,10,NA,1,1,37,10,NA,3,17,NA,NA,20708,20722,20708,20722,15,0,0,NA,23819603,9,25,2001,0,"NYT",2010,11,25,1,0,1,1,1,"EID211893","EID211895",3,"United States","connecticut",41.58340073,-72.7621994,4,5,NA,0,17,1,NA,NA,NA,1,1,1,0,0,1,0,0,0,0,0,0,0,1,NA,NA,NA,NA,NA,0,0,1,0,0,0,0,0,0,0,0,5,1,NA,1,NA,NA,"Connecticut","Berlin"
2,9,2001,"EID218733","United States",".",".",".",".",".",".",".",".",".",0,0,NA,NA,NA,2,NA,NA,NA,NA,NA,NA,NA,NA,1,12,20710,20710,NA,NA,20710,20710,1,0,0,NA,25848527,9,12,2001,0,"WSJ",2010,12,19,1,0,1,0,NA,"","",3,"UNITED STATES","FORT WORTH",32.72539902,-97.32080078,16,1,NA,1,17,1,NA,NA,NA,3,3,1,0,0,1,0,0,0,0,0,0,1,3.099999905,NA,NA,NA,NA,NA,0,0,0,0,0,0,0,0,0,0,0,5,1,NA,1,NA,4,"Texas","Fort Worth"
2,9,2001,"EID306738","United States",".","Al Qaeda",".",".",".",".",".",".",".",1,0,2,NA,10,1,32,NA,3,NA,NA,32,NA,NA,3,15,NA,NA,20709,20716,20709,20716,8,0,0,NA,25928816,3,11,2003,0,"WSJ",2012,2,25,1,0,1,0,NA,"","",1,"UNITED STATES","UNITED STATES",38,-97,2,1,NA,1,15,1,NA,NA,NA,1,1,1,0,0,1,0,0,0,0,0,0,1,3.099999905,NA,NA,NA,NA,NA,0,1,0,0,0,0,0,0,0,0,0,5,1,13,1,NA,NA,"Kansas","Potwin"
2,9,2001,"EID313945","United States",".",".",".","Muslim",".",".",".",".",".",1,0,1,16,NA,1,37,20,NA,3,3,37,20,NA,3,19,NA,NA,20710,20724,20710,20724,15,0,0,NA,23994765,9,24,2004,0,"NYT",2012,4,12,1,0,1,1,1,"EID313945","EID313946",3,"UNITED STATES","FAIRFAX",38.84619904,-77.30639648,2,1,NA,1,15,1,NA,NA,NA,1,1,1,0,0,1,0,0,0,0,0,0,0,3.099999905,NA,NA,NA,NA,NA,0,1,1,0,0,0,0,0,0,0,0,5,1,1,1,NA,NA,"Virginia","Fairfax"
2,9,2001,"EID322480","United States",".",".",".",".",".",".","Republicans",".",".",1,0,1,37,NA,1,37,20,NA,3,3,37,20,NA,4,11,NA,NA,20709,21072,20709,21072,364,0,0,NA,23856944,9,11,2002,0,"NYT",2012,5,31,1,0,1,0,NA,"","",3,"UNITED STATES","UNITED STATES",38,-97,0,1,NA,0,17,1,NA,NA,NA,1,1,1,0,0,4,0,0,0,0,0,0,0,2.700000048,NA,NA,NA,NA,NA,0,0,1,0,0,0,0,0,0,0,0,5,1,1,1,NA,NA,"Kansas","Potwin"
2,9,2001,"EID322481","United States",".",".",".",".",".",".",".",".",".",1,0,1,37,NA,1,37,10,NA,3,3,37,10,NA,4,11,NA,NA,20709,21072,20709,21072,364,0,0,NA,23856944,9,11,2002,0,"NYT",2012,5,31,1,0,1,0,NA,"","",3,"UNITED STATES","UNITED STATES",38,-97,0,1,NA,0,17,1,NA,NA,NA,1,1,1,0,0,4,0,0,0,0,0,0,0,2.700000048,NA,NA,NA,NA,NA,0,0,1,0,0,0,0,0,0,0,0,5,1,1,1,NA,NA,"Kansas","Potwin"
2,9,2001,"EID325142","United States",".",".",".",".",".",".",".",".",".",1,0,1,5,NA,1,37,20,NA,3,3,37,20,NA,1,30,20728,20728,NA,NA,20728,20728,1,0,0,NA,23800438,10,1,2001,0,"NYT",2012,6,12,1,0,1,0,NA,"","",3,"UNITED STATES","WASHINGTON",38.89509964,-77.03639984,2,7,NA,0,17,4,NA,NA,NA,NA,10000,1,0,0,1,0,0,0,0,0,0,0,NA,NA,1.700000048,NA,NA,NA,0,0,1,0,0,0,0,0,0,0,0,5,1,1,1,NA,NA,"District of Columbia","Washington"
2,9,2001,"EID325145","United States",".",".",".",".",".",".",".",".",".",1,0,1,5,NA,1,37,20,NA,3,3,37,20,NA,1,30,20728,20728,NA,NA,20728,20728,1,0,0,NA,23800438,10,1,2001,0,"NYT",2012,6,12,1,0,1,1,0,"EID325145","EID325142",3,"UNITED STATES","WASHINGTON",38.89509964,-77.03639984,2,5,NA,0,17,1,NA,NA,NA,NA,10000,1,0,0,1,0,0,0,0,0,0,0,1.899999976,NA,NA,NA,NA,NA,0,0,1,0,0,0,0,0,0,0,0,5,1,1,1,NA,NA,"District of Columbia","Washington"
2,9,2001,"EID325147","United States",".",".",".",".",".",".",".",".",".",1,0,1,5,NA,1,37,20,NA,3,3,37,20,NA,1,30,20728,20728,NA,NA,20728,20728,1,0,0,NA,23800438,10,1,2001,0,"NYT",2012,6,12,1,0,1,1,0,"EID325147","EID325142",3,"UNITED STATES","WASHINGTON",38.89509964,-77.03639984,2,1,NA,0,17,1,NA,NA,NA,NA,10000,1,0,0,1,0,0,0,0,0,0,0,1.899999976,NA,NA,NA,NA,NA,0,0,1,0,0,0,0,0,0,0,0,5,1,1,1,NA,NA,"District of Columbia","Washington"
2,9,2001,"EID325150","United States",".",".",".",".",".",".",".",".",".",1,0,1,5,NA,1,37,20,NA,3,3,37,20,NA,1,30,20728,20728,NA,NA,20728,20728,1,0,0,NA,23800438,10,1,2001,0,"NYT",2012,6,12,1,0,1,1,0,"EID325150","EID325142",3,"UNITED STATES","WASHINGTON",38.89509964,-77.03639984,2,4,NA,0,17,1,NA,NA,NA,NA,10000,1,0,0,1,0,0,0,0,0,0,0,1.899999976,NA,NA,NA,NA,NA,0,0,1,0,0,0,0,0,0,0,0,5,1,1,1,NA,NA,"District of Columbia","Washington"
2,9,2001,"EID325151","United States",".",".",".",".",".",".",".",".",".",1,0,1,5,NA,1,37,23,NA,4,4,37,23,NA,1,29,20727,20727,NA,NA,20727,20727,1,0,0,NA,23800438,10,1,2001,0,"NYT",2012,6,12,1,0,1,1,1,"EID325151","EID325152",3,"UNITED STATES","WASHINGTON",38.89509964,-77.03639984,21,7,NA,0,17,4,NA,NA,NA,NA,NA,1,0,0,1,0,0,0,0,0,0,0,NA,NA,1.299999952,NA,NA,NA,0,0,1,0,0,0,0,0,0,0,0,5,1,1,1,NA,NA,"District of Columbia","Washington"
2,9,2001,"EID327615","United States",".",".",".",".",".",".",".",".",".",1,0,1,26,NA,1,37,20,NA,3,3,37,20,NA,1,17,20715,20715,NA,NA,20715,20715,1,0,0,NA,23808996,9,18,2001,0,"NYT",2012,6,25,1,0,1,0,NA,"","",3,"united states","New York",40.71429825,-74.0059967,27,4,NA,0,17,1,NA,NA,NA,NA,NA,1,0,0,1,0,0,0,0,0,0,0,1,NA,NA,NA,NA,NA,0,0,1,0,0,0,0,0,0,0,0,5,1,1,1,NA,NA,"New York","New York"
2,9,2001,"EID342697","United States",".",".",".",".",".",".",".",".",".",1,0,1,5,NA,2,5,NA,NA,NA,NA,5,NA,NA,1,12,20710,20710,NA,NA,20710,20710,1,0,0,NA,23866914,6,9,2002,0,"NYT",2012,9,25,1,0,1,1,1,"EID342697","EID342698",3,"UNITED STATES","NEW YORK",40.71429825,-74.0059967,27,6,NA,1,17,1,NA,NA,NA,1,1,1,0,0,1,0,0,0,0,0,0,0,3.099999905,NA,NA,NA,NA,NA,0,0,0,0,0,0,0,0,0,0,0,5,1,1,1,NA,6,"New York","New York"
2,9,2001,"EID41151","United States",".",".",".","African",".",".",".",".",".",1,0,1,1,NA,3,NA,NA,NA,NA,NA,NA,NA,NA,1,26,20724,20724,20724,20724,20724,20724,1,0,1,2,23819343,9,27,2001,0,"NYT",2009,4,25,1,0,1,0,NA,"","",NA,"UNITED STATES","CINCINNATI",39.16199875,-84.45690155,2,7,NA,0,17,4,NA,NA,NA,650,650,1,0,0,1,0,0,0,0,0,0,0,NA,NA,1,NA,NA,NA,0,1,0,0,0,0,0,0,0,0,0,5,1,NA,1,NA,NA,"Ohio","Norwood"
2,9,2001,"EID69981","United States",".",".",".",".",".",".",".",".",".",1,0,1,25,NA,1,37,20,NA,3,3,37,20,NA,1,29,20727,20727,NA,NA,20727,20727,1,0,0,NA,23818951,9,30,2001,0,"NYT",2009,10,8,1,1,1,0,NA,"","",3,"UNITED STATES","UNITED STATES",38,-97,27,1,NA,0,17,1,NA,NA,NA,1,1,1,0,0,1,0,0,0,0,0,0,0,1,NA,NA,NA,NA,NA,0,0,1,0,0,0,0,0,0,0,0,5,1,1,1,NA,NA,"Kansas","Potwin"
2,10,2001,"EID125762","United States",".",".",".",".",".",".",".",".",".",1,0,1,26,NA,1,37,20,NA,3,3,37,20,NA,3,20,NA,NA,20747,20749,20747,20749,3,0,0,NA,23796785,10,22,2001,0,"NYT",2010,3,27,1,1,1,1,0,"EID125762","EID125690",3,"undefined","undefined",NA,NA,2,1,NA,0,17,1,NA,NA,NA,1,1,1,0,0,1,0,0,0,0,0,0,0,1,NA,NA,NA,NA,NA,0,0,1,0,1,0,0,0,0,0,0,5,1,1,1,NA,NA,NA,NA
2,10,2001,"EID309589","United States",".",".",".",".",".",".",".",".",".",1,0,1,5,NA,1,37,20,NA,3,3,37,20,NA,1,6,20734,20734,NA,NA,20734,20734,1,0,0,NA,23799673,10,8,2001,0,"NYT",2012,3,14,1,0,1,0,NA,"","",3,"united states","Times Square",40.75699997,-73.98600006,2,7,NA,0,17,4,NA,NA,NA,10000,10000,1,0,0,1,0,0,0,0,0,0,0,NA,NA,1.700000048,NA,NA,NA,0,0,1,0,0,0,0,0,0,0,0,5,1,13,1,NA,NA,"New York","New York"
2,10,2001,"EID309593","United States",".",".",".",".",".",".",".",".",".",1,0,1,5,NA,1,37,20,NA,3,3,37,20,NA,1,6,20734,20734,NA,NA,20734,20734,1,0,0,NA,23799673,10,8,2001,0,"NYT",2012,3,14,1,0,1,1,0,"EID309593","EID309589",3,"united states","Times Square",40.75699997,-73.98600006,2,1,NA,0,17,1,NA,NA,NA,10000,10000,1,0,0,1,0,0,0,0,0,0,0,1.899999976,NA,NA,NA,NA,NA,0,0,1,0,0,0,0,0,0,0,0,5,1,13,1,NA,NA,"New York","New York"
2,10,2001,"EID309594","United States",".",".",".",".",".",".",".",".",".",1,0,1,5,NA,1,37,20,NA,3,3,37,20,NA,1,7,20735,20735,NA,NA,20735,20735,1,0,0,NA,23799673,10,8,2001,0,"NYT",2012,3,14,1,0,1,1,0,"EID309594","EID309589",3,"united states","Times Square",40.75699997,-73.98600006,2,5,NA,0,17,1,NA,NA,NA,10000,10000,1,0,0,1,0,0,0,0,0,0,0,1.899999976,NA,NA,NA,NA,NA,0,0,1,0,0,0,0,0,0,0,0,5,1,13,1,NA,NA,"New York","New York"
2,10,2001,"EID309595","United States",".",".",".",".",".",".",".",".",".",1,0,1,6,NA,1,36,NA,NA,NA,NA,36,NA,NA,1,7,20735,20735,NA,NA,20735,20735,1,0,0,NA,23799673,10,8,2001,0,"NYT",2012,3,14,1,0,1,0,NA,"","",3,"UNITED STATES","NEW YORK",40.71429825,-74.0059967,2,8,NA,0,17,4,NA,NA,NA,6000,6000,1,0,0,1,0,0,0,0,0,0,0,NA,NA,1.399999976,NA,NA,NA,0,0,0,1,0,0,0,0,0,0,0,5,1,13,1,NA,NA,"New York","New York"
2,10,2001,"EID342218","United States",".",".",".","Nation Of Islam",".",".",".",".",".",1,0,1,1,NA,1,37,10,NA,3,3,37,10,NA,1,17,20745,20745,NA,NA,20745,20745,1,0,0,NA,23817953,10,18,2001,0,"NYT",2012,9,22,1,0,1,0,NA,"","",3,"UNITED STATES","UNITED STATES",38,-97,2,1,NA,0,17,1,NA,NA,NA,1,1,1,0,0,1,0,0,0,0,0,0,0,1,NA,NA,NA,NA,NA,0,1,1,0,0,0,0,0,0,0,0,5,1,1,1,NA,NA,"Kansas","Potwin"
2,10,2001,"EID344497","United States",".",".",".",".","Arab",".",".",".",".",1,0,1,5,NA,1,1,NA,NA,NA,NA,1,NA,NA,3,13,NA,NA,20709,20742,20709,20742,34,0,0,NA,23818018,10,15,2001,0,"NYT",2012,10,12,1,0,1,0,NA,"","",3,"UNITED STATES","NEW YORK",40.71429825,-74.0059967,10,5,NA,0,17,1,NA,NA,NA,3,3,1,0,0,1,0,0,0,0,0,0,0,1,NA,NA,NA,NA,NA,0,1,0,0,0,0,0,0,0,0,0,5,1,1,1,NA,NA,"New York","New York"
2,11,2001,"EID96187","United States",".",".",".",".",".",".",".",".",".",1,0,2,NA,1,0,NA,NA,1,NA,NA,NA,NA,NA,3,14,NA,NA,20754,20761,20754,20761,8,0,0,NA,23815898,11,3,2001,0,"NYT",2010,1,8,1,0,1,1,0,"EID96187","EID96188",3,"UNITED STATES","NEW YORK",40.71429825,-74.0059967,2,7,NA,0,17,4,NA,NA,NA,NA,1250,1,0,0,1,0,0,0,0,0,0,0,NA,NA,1.100000024,NA,NA,NA,0,0,0,1,0,0,0,0,0,0,0,5,1,NA,1,NA,NA,"New York","New York"
2,1,2002,"EID305765","United States",".",".",".",".",".",".",".",".",".",1,0,1,5,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,1,21,20840,20840,NA,NA,20840,20840,1,0,0,NA,23851981,1,22,2002,0,"NYT",2012,2,19,1,0,1,0,NA,"","",3,"UNITED STATES","UNION SQUARE PARK",39.71609879,-105.1389999,2,7,NA,0,17,4,NA,NA,NA,113,113,1,0,0,1,0,0,0,0,0,0,1,NA,NA,1,NA,NA,NA,0,0,1,0,0,0,0,0,0,0,0,5,1,NA,1,NA,NA,"Colorado","Lakewood"
2,1,2002,"EID305766","United States",".",".",".",".",".",".",".",".",".",1,0,1,5,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,1,21,20840,20840,NA,NA,20840,20840,1,0,0,NA,23851981,1,22,2002,0,"NYT",2012,2,19,1,0,1,1,0,"EID305766","EID305765",3,"UNITED STATES","UNION SQUARE PARK",39.71609879,-105.1389999,2,5,NA,0,17,1,NA,NA,NA,113,113,1,0,0,1,0,0,0,0,0,0,1,1.899999976,NA,NA,NA,NA,NA,0,0,1,0,0,0,0,0,0,0,0,5,1,NA,1,NA,NA,"Colorado","Lakewood"
2,4,2002,"EID306736","United States",".",".",".",".",".",".",".",".",".",1,0,2,NA,10,0,NA,NA,3,NA,NA,NA,NA,NA,1,4,20913,20913,NA,NA,20913,20913,1,0,0,NA,23884355,5,22,2002,0,"NYT",2012,2,25,1,0,1,0,NA,"","",1,"UNITED STATES","UNITED STATES",38,-97,2,1,NA,0,17,1,NA,NA,NA,1,1,1,0,0,1,0,0,0,0,0,0,1,1,NA,NA,NA,NA,NA,0,0,0,0,0,0,0,0,0,0,0,5,1,NA,1,NA,NA,"Kansas","Potwin"
2,4,2002,"EID329239","United States",".",".",".",".",".",".",".",".",".",1,0,1,6,NA,1,36,NA,NA,NA,NA,36,NA,NA,1,9,20918,20918,NA,NA,20918,20918,1,0,0,NA,23889169,4,10,2002,0,"NYT",2012,7,3,1,0,1,0,NA,"","",1,"UNITED STATES","UNITED STATES",38,-97,0,9,15,0,17,2,NA,NA,NA,9500,9500,1,0,0,1,0,0,0,0,0,0,0,2.799999952,NA,NA,NA,NA,NA,0,0,0,1,1,0,0,0,0,0,0,5,1,1,1,NA,NA,"Kansas","Potwin"
2,5,2002,"EID119188","United States",".",".",".",".",".",".",".",".",".",1,0,2,NA,9,1,37,10,3,3,3,37,10,NA,1,26,20965,20965,NA,NA,20965,20965,1,0,0,NA,23900781,6,5,2002,0,"NYT",2010,3,12,1,0,1,1,1,"EID119188","EID119193",3,"UNITED STATES","MONTEREY",36.60020065,-121.8949966,2,4,NA,0,17,1,NA,NA,NA,1,1,1,0,0,1,0,0,0,0,0,0,0,1,NA,NA,NA,NA,NA,0,0,0,0,0,0,0,0,0,0,0,5,1,1,1,NA,NA,"California","Monterey"
2,5,2002,"EID345316","United States",".",".",".",".",".",".",".",".",".",1,0,1,39,NA,1,37,20,NA,3,3,37,20,NA,3,3,NA,NA,20940,20943,20940,20943,4,0,0,NA,23886001,5,5,2002,0,"NYT",2012,10,21,1,0,1,1,0,"EID345316","EID345310",1,"UNITED STATES","ILLINOIS",40.3362999,-89.00219727,1,4,NA,0,17,1,NA,NA,NA,NA,1,1,0,0,1,0,0,0,0,0,0,0,1,NA,NA,NA,NA,NA,0,0,1,0,0,0,0,0,0,0,0,5,1,1,1,NA,NA,"Illinois","Heyworth"
2,5,2002,"EID345317","United States",".",".",".",".",".",".",".",".",".",1,0,1,39,NA,1,37,20,NA,3,3,37,20,NA,3,3,NA,NA,20940,20943,20940,20943,4,0,0,NA,23886001,5,5,2002,0,"NYT",2012,10,21,1,0,1,1,0,"EID345317","EID345313",1,"UNITED STATES","IOWA",42.00460052,-93.21399689,1,4,NA,0,17,1,NA,NA,NA,NA,1,1,0,0,1,0,0,0,0,0,0,0,1,NA,NA,NA,NA,NA,0,0,1,0,0,0,0,0,0,0,0,5,1,1,1,NA,NA,"Iowa","State Center"
2,6,2002,"EID284565","United States",".",".",".",".",".",".",".","Palestinian National Authority",".",1,0,2,NA,10,1,21,NA,3,NA,NA,21,NA,NA,3,19,NA,NA,20986,20992,20986,20992,7,0,0,NA,23845334,6,30,2002,0,"NYT",2011,9,26,1,0,1,0,NA,"","",1,"UNITED STATES","UNITED STATES",38,-97,2,1,NA,0,17,1,NA,NA,NA,1,1,1,0,0,1,0,0,0,0,0,0,1,1,NA,NA,NA,NA,NA,0,1,0,0,1,0,0,0,0,0,0,5,1,2,1,NA,NA,"Kansas","Potwin"
